id_cliente,pais,genero,idade,anos_cliente,saldo_conta,numero_produtos,cartao_credito,salario_estimado,saiu,escore_credito
15781678,Espanha,Masculino,31,4,55732.92,2,Sim,103792.53,0,470
15726032,França,Masculino,33,9,89968.69,1,Sim,68777.26,0,608
15683483,Espanha,Masculino,38,3,127117.8,2,Sim,174822.74,0,812
15660878,França,Masculino,92,1,126076.24,2,Sim,34436.83,0,705
15787710,Espanha,Feminino,39,9,0,2,Sim,28368.37,0,427
15623595,Espanha,Feminino,28,2,0,2,Sim,92067.35,0,586
15616811,França,Masculino,47,0,160729.1,1,Não,145986.35,0,535
15765345,França,Masculino,35,4,0,2,Sim,106303.4,0,753
15736124,França,Masculino,25,1,102585.88,2,Sim,115387.4,0,617
15654506,França,Masculino,32,8,0,2,Sim,95857.18,0,514
15633897,Alemanha,Masculino,39,1,50880.98,2,Sim,184023.54,0,725
15618950,Espanha,Masculino,26,8,96659.64,2,Sim,138775.69,0,644
15696812,Espanha,Masculino,42,6,0,2,Sim,123410.23,0,586
15690452,França,Masculino,52,1,63349.75,1,Sim,108887.44,0,605
15626507,França,Masculino,27,1,152283.39,1,Sim,183271.15,0,558
15658148,França,Masculino,38,7,0,2,Sim,185827.74,0,657
15813451,Espanha,Masculino,18,8,134796.87,2,Sim,114858.9,0,677
15730360,França,Masculino,30,4,0,2,Sim,66263.87,0,502
15814690,Alemanha,Feminino,64,2,105736.32,1,Sim,89935.73,1,595
15772383,França,Masculino,36,9,131307.11,1,Não,83343.73,0,613
15784923,Alemanha,Feminino,37,3,109974.22,1,Sim,36320.87,1,705
15802483,França,Masculino,34,6,146178.13,2,Sim,88837.11,0,686
15702789,Alemanha,Masculino,32,5,175214.71,1,Sim,155165.61,0,548
15722061,Alemanha,Feminino,41,8,142015.76,2,Sim,114323.66,0,619
15754578,França,Feminino,35,0,135984.15,2,Sim,186778.89,0,606
15804771,França,Masculino,51,4,40685.92,1,Sim,46775.28,0,614
15663808,Alemanha,Feminino,59,8,152614.51,2,Sim,188782.3,0,666
15648800,Alemanha,Feminino,21,8,132312.06,1,Sim,106663.46,1,731
15598840,França,Masculino,33,1,123082.08,1,Sim,134960.98,0,680
15643523,Espanha,Feminino,30,10,0,2,Sim,19500.1,0,710
15574331,Alemanha,Feminino,62,3,118233.81,1,Não,24765.53,1,593
15583480,França,Feminino,36,4,0,2,Não,147007.33,0,807
15680683,Espanha,Masculino,29,5,197200.04,2,Sim,141453.62,0,640
15711015,França,Masculino,36,4,0,2,Sim,190911.02,0,743
15787322,França,Feminino,41,6,0,1,Sim,25571.37,0,788
15601351,França,Masculino,43,9,127806.91,1,Sim,73069.59,0,735
15601977,Espanha,Masculino,44,2,121250.04,1,Não,79691.4,0,497
15634792,França,Feminino,40,9,0,2,Não,33266.29,0,516
15750545,França,Masculino,44,5,0,4,Não,117572.59,1,629
15786196,França,Feminino,44,3,105770.7,3,Sim,60533.96,1,555
15599552,Espanha,Feminino,54,2,0,2,Sim,53843.71,0,639
15750765,Espanha,Masculino,71,0,0,1,Sim,175380.77,0,650
15620030,França,Masculino,29,1,0,1,Não,82422.97,0,744
15746338,França,Feminino,40,2,0,2,Sim,129956.13,0,565
15694321,França,Feminino,28,3,0,2,Sim,53394.12,0,619
15793803,França,Masculino,34,1,112572.39,1,Não,165626.6,0,574
15605666,França,Feminino,34,6,110717.38,1,Sim,9398.45,0,720
15810075,França,Feminino,39,6,130694.89,2,Sim,153955.38,1,648
15690231,Espanha,Feminino,62,0,167026.61,2,Sim,192892.05,0,612
15721007,Alemanha,Masculino,33,8,115130.34,1,Não,129525.5,1,776
15593499,Espanha,Feminino,47,6,0,1,Sim,32080.69,1,686
15780386,Espanha,Masculino,40,5,105683.63,1,Sim,173617.09,0,654
15578866,França,Feminino,43,2,0,1,Sim,55119.53,0,676
15760988,Alemanha,Masculino,33,9,124573.33,2,Não,683.37,0,667
15697497,França,Feminino,45,9,105525.65,2,Sim,73418.29,0,518
15811877,França,Feminino,36,4,0,2,Sim,130789.15,0,700
15651140,França,Feminino,32,3,0,1,Sim,94790.34,0,710
15714057,Espanha,Masculino,40,4,0,2,Sim,25399.7,0,528
15753362,Espanha,Masculino,60,3,0,2,Sim,78194.37,0,748
15573452,Alemanha,Masculino,42,7,115930.87,1,Sim,19862.78,0,663
15782608,França,Masculino,43,5,0,2,Não,113079.19,1,743
15659501,França,Feminino,38,6,142263.45,1,Não,33730.43,0,753
15688128,Espanha,Masculino,34,8,108653.93,1,Não,144725.14,0,542
15743007,França,Feminino,45,4,45144.43,1,Sim,60917.24,1,643
15679062,Alemanha,Feminino,47,10,91522.04,2,Sim,138835.91,0,734
15592197,Espanha,Masculino,30,3,0,2,Sim,145490.85,0,522
15810891,França,Masculino,34,2,117731.79,2,Não,55120.79,0,662
15624592,França,Masculino,31,8,0,2,Sim,169915.02,0,603
15579208,França,Feminino,48,6,0,2,Sim,191870.28,0,550
15664204,Espanha,Masculino,29,2,0,2,Sim,18255.51,0,706
15771383,Alemanha,Feminino,45,6,53667.44,1,Sim,115022.94,0,628
15567114,França,Masculino,35,1,118894.22,1,Não,2923.61,0,430
15799358,França,Feminino,46,6,62212.29,1,Não,171681.86,1,516
15734524,França,Masculino,51,3,0,1,Sim,170426.65,1,653
15574068,Alemanha,Masculino,56,9,104217.3,1,Não,55857.48,1,504
15593782,Alemanha,Feminino,38,5,130878.75,3,Sim,71905.77,1,816
15611848,Alemanha,Masculino,32,3,137714.25,1,Não,159403.68,0,850
15684925,França,Feminino,43,3,0,2,Não,2465.8,0,850
15684419,Espanha,Feminino,37,8,0,3,Sim,71738.56,0,709
15643215,Alemanha,Masculino,38,2,71667.97,2,Não,137111.89,0,602
15727299,Espanha,Masculino,62,1,64119.38,1,Sim,76569.64,1,445
15724851,Alemanha,Masculino,31,9,111589.67,1,Sim,150037.19,0,507
15731463,Alemanha,Masculino,43,10,105301.5,1,Sim,78941.59,0,818
15643378,França,Masculino,42,1,112419.92,1,Sim,83022.92,0,744
15593496,Espanha,Feminino,36,5,91132.18,1,Não,58111.71,0,526
15644833,França,Masculino,54,2,0,1,Sim,149583.67,1,675
15757577,França,Feminino,61,8,0,2,Sim,118522.73,0,676
15595831,Alemanha,Feminino,64,6,145215.43,1,Sim,164083.72,0,579
15594812,Espanha,Feminino,37,2,137794.18,2,Não,75232.02,0,806
15725068,Espanha,Feminino,21,9,0,2,Sim,26327.42,0,701
15710404,França,Masculino,35,10,124525.52,1,Sim,193793.78,0,569
15632264,França,Feminino,34,10,0,2,Sim,26260.98,0,476
15715888,França,Feminino,38,2,142289.28,1,Não,119638.85,0,591
15668943,França,Masculino,37,2,0,2,Sim,143194.05,0,746
15794014,França,Feminino,34,8,0,2,Sim,27472.07,0,838
15794278,Espanha,Masculino,67,6,151858.98,1,Sim,72814.31,0,816
15614936,Espanha,Feminino,49,10,82321.88,1,Não,11144.4,0,718
15787204,Espanha,Feminino,43,1,110646.54,1,Não,108804.28,0,774
15668444,Espanha,Feminino,44,3,139432.37,1,Sim,62222.81,0,590
15584536,Alemanha,Masculino,46,3,97042.6,1,Sim,133516.51,1,720
15633461,Alemanha,Masculino,38,5,130170.82,1,Sim,149599.62,0,639
15779886,Espanha,Masculino,24,7,0,2,Não,16319.56,0,563
15598485,Espanha,Masculino,40,8,28649.64,1,Sim,95140.62,0,567
15718667,França,Masculino,35,7,87619.29,1,Sim,143.34,0,621
15595557,França,Masculino,22,8,0,2,Sim,107615.43,0,798
15729599,Espanha,Masculino,33,7,76548.6,1,Não,98453.45,0,804
15694381,França,Masculino,51,8,100654.8,1,Sim,171587.9,0,631
15739357,Espanha,Masculino,30,2,145127.85,1,Não,7554.68,0,756
15620570,França,Masculino,43,4,202443.47,1,Sim,72375.03,0,736
15682355,Alemanha,Masculino,42,3,75075.31,2,Sim,92888.52,1,772
15751297,França,Masculino,36,5,0,2,Sim,161428.25,0,732
15754084,Espanha,Masculino,35,1,106518.52,1,Sim,127951.81,0,710
15577771,Alemanha,Feminino,40,1,111524.49,1,Sim,120373.84,1,453
15672016,França,Masculino,35,1,0,2,Não,3385.04,0,819
15724200,França,Masculino,38,1,115341.55,1,Não,173632.92,0,584
15813532,França,Feminino,39,5,0,2,Sim,32615.21,0,625
15612893,Espanha,Masculino,45,4,0,1,Sim,131807.14,0,558
15744279,Espanha,Feminino,58,8,0,2,Sim,65708.5,0,680
15612418,França,Feminino,38,9,0,2,Não,20940.76,0,744
15661036,França,Masculino,46,6,0,2,Sim,161767.38,0,725
15794142,Alemanha,Feminino,62,5,114931.35,3,Não,18260.98,1,564
15711468,França,Feminino,32,7,0,2,Sim,44099.75,0,527
15756481,França,Feminino,39,3,118336.14,1,Sim,184691.77,0,636
15670481,França,Feminino,27,9,122550.05,2,Não,137835.82,0,684
15806403,França,Masculino,37,9,0,2,Sim,17974.08,0,650
15601594,França,Feminino,51,6,144237.91,4,Sim,157143.61,1,698
15808326,França,Feminino,34,9,0,2,Sim,20460.2,0,592
15715597,França,Masculino,36,1,97234.58,1,Sim,188997.08,0,679
15663312,França,Feminino,35,9,112727.06,2,Sim,183752.91,0,494
15687094,Alemanha,Feminino,28,9,82498.14,2,Não,40437.67,0,717
15736274,França,Masculino,31,8,0,2,Não,17550.49,0,751
15612667,Espanha,Masculino,42,0,0,1,Sim,136377.21,0,680
15755731,Alemanha,Masculino,53,8,117005.55,1,Não,123646.57,1,635
15711759,França,Feminino,29,5,108541.04,1,Sim,126469.09,0,576
15653572,Espanha,Masculino,43,8,127132.96,1,Não,6009.27,1,673
15605037,França,Feminino,49,2,0,1,Não,192298.84,1,818
15742886,França,Masculino,26,1,138023.79,2,Não,117060.2,0,642
15714256,França,Masculino,30,7,109805.3,1,Não,163625.56,0,666
15580988,França,Masculino,29,8,0,2,Sim,123437.05,0,842
15727311,França,Feminino,22,0,100885.93,2,Sim,38772.65,0,539
15803941,França,Masculino,46,10,95502.21,1,Não,19842.18,0,600
15682467,França,Feminino,36,1,118851.05,1,Sim,102747.02,0,725
15725302,Espanha,Feminino,20,4,0,2,Sim,119759.24,0,670
15699450,França,Masculino,48,7,0,2,Sim,150694.58,0,723
15789753,França,Masculino,40,6,148790.61,1,Não,79329.7,0,480
15605293,França,Feminino,43,1,0,2,Sim,196645.87,0,559
15782144,França,Feminino,34,3,0,2,Sim,3894.34,0,522
15689952,Espanha,Masculino,41,5,0,1,Não,115753.94,0,724
15763108,Alemanha,Masculino,53,7,106261.63,1,Sim,93629.66,1,600
15787848,Espanha,Masculino,30,9,113672.18,2,Não,102135.92,0,602
15730639,França,Masculino,23,7,139224.92,2,Sim,65057.71,0,715
15593954,França,Feminino,47,6,109387.33,1,Não,121365.45,0,516
15761720,França,Masculino,41,6,153238.88,1,Sim,11663.09,0,422
15685346,Espanha,Feminino,26,4,135889.13,1,Sim,165692.03,0,736
15750649,França,Feminino,44,3,0,2,Sim,189016.14,0,744
15784445,Espanha,Masculino,33,1,99106.73,1,Não,194467.23,0,717
15582892,França,Masculino,46,2,99786.07,1,Sim,32683.88,1,601
15678727,Alemanha,Masculino,45,4,110765.68,1,Sim,26163.74,1,770
15566660,França,Feminino,41,10,0,3,Sim,81602.02,0,670
15734044,França,Feminino,31,7,41299.03,1,Não,102681.32,0,671
15604551,França,Feminino,35,3,0,2,Sim,90876.95,0,732
15644994,Alemanha,Masculino,54,4,137986.58,2,Não,51308.54,1,714
15624775,França,Masculino,67,2,94203.8,1,Não,102391.06,0,729
15586504,França,Masculino,40,9,0,2,Sim,40463.03,0,694
15706810,Alemanha,Feminino,32,1,106301.85,2,Não,59061.25,0,606
15576774,França,Feminino,38,7,0,2,Não,45779.9,0,729
15600720,Espanha,Masculino,41,8,115144.68,1,Sim,188905.43,0,652
15647838,Alemanha,Feminino,51,2,116574.84,1,Sim,4121.04,1,648
15741643,Alemanha,Masculino,35,7,122917.69,1,Sim,76169.68,0,777
15739160,França,Feminino,41,9,115465.28,1,Sim,103174.5,0,849
15615296,França,Masculino,39,10,0,1,Sim,160810.85,1,405
15758513,França,Masculino,43,7,0,2,Sim,52534.81,0,569
15579969,França,Feminino,32,9,0,2,Sim,24991.92,0,683
15694288,Espanha,Masculino,28,3,0,2,Sim,170661.02,0,468
15569248,França,Feminino,43,10,0,2,Sim,149629.13,1,554
15758939,Alemanha,Masculino,35,7,127801.88,1,Não,84239.46,0,540
15758477,França,Feminino,32,2,0,2,Sim,132002.83,0,547
15645271,Alemanha,Masculino,24,8,108528.07,2,Não,179488.41,1,615
15781127,Espanha,Feminino,33,8,96769.04,1,Sim,36864.05,0,663
15777826,França,Masculino,30,5,94443.77,1,Sim,165614.4,0,643
15615832,Espanha,Feminino,35,8,155621.08,1,Não,35177.31,0,675
15674110,França,Feminino,43,2,160416.56,1,Não,37266.43,0,701
15766272,Alemanha,Feminino,61,0,125193.96,1,Sim,109356.53,0,521
15757895,Alemanha,Masculino,30,6,106629.49,1,Não,44114.88,0,569
15776467,Espanha,Feminino,35,8,14262.8,2,Sim,54689.16,0,702
15750055,Espanha,Masculino,32,9,100262.88,2,Sim,157921.25,0,503
15640407,Alemanha,Masculino,45,0,135827.33,2,Sim,131778.58,0,821
15677783,Espanha,Masculino,38,4,113607.47,1,Sim,91094.46,0,764
15622217,França,Feminino,38,8,88758.95,2,Não,28226.15,1,538
15795511,Alemanha,Masculino,39,4,95252.72,1,Sim,13906.34,0,800
15807481,França,Feminino,46,1,0,1,Sim,158750.53,0,577
15606755,Espanha,Feminino,46,4,0,2,Sim,58667.16,1,597
15774936,Alemanha,Masculino,41,6,143350.41,1,Sim,192070.16,1,543
15625881,Alemanha,Masculino,37,3,111432.77,2,Sim,167032.49,0,634
15770405,França,Feminino,27,5,125167.74,1,Sim,199104.52,0,613
15699284,França,Masculino,49,8,172713.44,1,Sim,113860.81,0,584
15613197,França,Masculino,40,8,0,2,Sim,62933.03,0,590
15771211,França,Masculino,38,10,86977.96,1,Não,37094.75,0,668
15811290,Alemanha,Masculino,44,0,129974.79,2,Sim,33391.38,0,680
15725002,França,Masculino,37,7,0,2,Sim,20306.79,0,749
15714493,Espanha,Feminino,33,6,0,2,Sim,95500.98,0,465
15739223,Espanha,Feminino,24,3,0,2,Sim,102195.16,0,688
15654577,Alemanha,Masculino,54,5,92877.33,1,Sim,2619.64,1,549
15778975,Alemanha,Feminino,70,1,96947.58,3,Sim,62282.99,1,850
15764618,Espanha,Feminino,39,6,0,1,Sim,85167.88,0,815
15801920,Alemanha,Masculino,39,5,80615.46,2,Não,180962.32,0,727
15645847,Alemanha,Masculino,35,2,109196.66,3,Sim,109393.19,1,569
15624424,Espanha,Feminino,49,1,0,2,Sim,102472.9,0,678
15794101,França,Feminino,48,2,0,2,Não,137961.41,0,559
15774277,França,Masculino,43,2,0,2,Sim,132908.07,0,809
15566958,Espanha,Masculino,39,7,167557.12,1,Sim,41183.02,0,667
15813444,Espanha,Feminino,34,6,0,2,Sim,171021.44,0,590
15749123,Espanha,Masculino,45,7,157332.26,1,Sim,125424.42,0,743
15744873,Alemanha,Feminino,48,5,143595.87,1,Não,101314.65,1,657
15689425,Espanha,Masculino,35,8,100988.39,2,Sim,22247.27,0,687
15658364,Alemanha,Feminino,40,1,134590.21,1,Sim,46253.65,0,807
15626485,França,Feminino,26,8,78892.23,1,Sim,23703.52,0,601
15656471,França,Masculino,33,9,0,2,Sim,1118.31,0,773
15745355,França,Masculino,41,4,153198.23,1,Sim,92090.36,0,597
15697879,França,Masculino,30,3,156660.72,2,Sim,45742.42,0,701
15760849,França,Masculino,39,2,0,2,Sim,137651.6,0,537
15767064,Espanha,Feminino,36,1,44054.84,1,Sim,73329.08,0,614
15701352,Espanha,Feminino,28,3,96381.68,2,Sim,181419.29,0,611
15669899,Alemanha,Feminino,45,7,135643,1,Não,143619.52,1,755
15806486,França,Feminino,48,0,0,2,Não,149772.61,0,705
15678882,Alemanha,Masculino,37,3,129965.18,1,Não,19374.08,0,540
15691061,França,Feminino,37,9,0,2,Sim,73225.31,0,740
15744942,Espanha,Feminino,55,2,155828.22,1,Não,108987.25,1,638
15585907,Espanha,Feminino,30,5,0,2,Não,179066.58,0,676
15793049,Alemanha,Feminino,48,8,115115.38,1,Sim,139558.6,1,680
15790809,Espanha,Masculino,40,7,74896.92,1,Sim,198694.2,0,685
15772216,França,Feminino,67,1,130652.52,1,Não,22762.23,0,738
15733234,França,Feminino,58,4,0,1,Sim,62449.07,1,777
15745001,Espanha,Feminino,36,7,0,2,Sim,104786.59,0,683
15579109,Alemanha,Masculino,35,5,163856.76,1,Sim,15118.2,0,574
15814035,França,Masculino,29,9,0,1,Sim,80393.27,0,601
15707042,França,Feminino,24,2,87413.19,1,Sim,63340.65,0,634
15591036,Alemanha,Feminino,43,3,127940.47,1,Não,125140.72,1,577
15619935,Espanha,Feminino,59,9,126224.87,1,Sim,4423.63,0,783
15601873,França,Feminino,36,7,0,1,Sim,47318.75,0,677
15790683,França,Masculino,36,1,104077.19,2,Não,68594,0,850
15642991,Espanha,Feminino,29,7,0,2,Sim,23237.25,0,850
15741094,França,Masculino,21,1,0,2,Sim,3494.02,0,693
15606076,Alemanha,Masculino,63,7,123204.88,1,Sim,100538.8,0,718
15791045,França,Feminino,38,3,132951.92,1,Não,124486.28,0,568
15584505,França,Feminino,23,5,113923.81,2,Não,196241.43,0,580
15710206,França,Feminino,39,4,150500.64,1,Sim,14928.8,0,591
15662403,França,Feminino,32,6,169089.38,2,Sim,101057.95,0,622
15767414,França,Masculino,40,2,99886.42,2,Sim,88695.19,0,591
15574554,Alemanha,Masculino,66,8,103291.25,2,Sim,130664.79,0,537
15647099,França,Feminino,37,9,156091.97,1,Sim,72008.61,0,633
15589488,Alemanha,Feminino,56,5,111642.08,1,Sim,80553.87,0,686
15764284,Espanha,Masculino,27,3,0,3,Sim,129130.09,0,714
15703482,Alemanha,Masculino,34,9,134260.36,2,Sim,147074.67,0,710
15765014,França,Feminino,48,1,179380.74,2,Não,69263.1,0,547
15738088,Espanha,Masculino,63,10,0,2,Sim,30772.86,1,634
15689412,França,Feminino,32,7,127849.38,1,Sim,15798.7,0,604
15786249,Espanha,Masculino,30,2,0,2,Sim,199099.51,0,616
15706534,França,Feminino,47,1,122949.14,1,Não,180251.68,1,581
15669290,França,Masculino,38,8,59360.77,1,Sim,191457.06,0,603
15737814,França,Masculino,41,2,127087.06,1,Sim,102402.91,1,622
15813363,Espanha,Masculino,25,2,0,2,Não,95215.73,0,448
15653347,Espanha,Masculino,47,1,0,1,Não,128882.66,1,560
15605835,França,Masculino,37,8,69143.91,2,Não,105780.18,0,743
15677217,França,Masculino,30,1,0,1,Sim,181300.32,0,705
15634949,Alemanha,Masculino,74,5,161434.36,2,Sim,65532.17,0,593
15738907,França,Feminino,60,6,96956.1,1,Sim,31907.44,1,798
15618926,Espanha,Masculino,43,7,0,2,Sim,36202.74,0,520
15784180,França,Feminino,36,7,206329.65,1,Sim,46632.87,1,564
15762745,Espanha,Masculino,32,8,0,1,Sim,133653.38,0,648
15687527,Espanha,Masculino,35,1,0,2,Sim,165370.66,0,638
15641733,França,Feminino,34,5,164757.56,1,Sim,110748.88,0,671
15654274,França,Masculino,37,6,0,2,Sim,141998.89,0,540
15626742,França,Masculino,36,3,97530.25,1,Sim,117140.41,0,694
15660403,Espanha,Feminino,35,0,0,2,Não,184514.01,0,827
15775124,Espanha,Masculino,37,8,0,2,Sim,933.38,0,763
15639278,Alemanha,Feminino,36,6,145387.32,2,Sim,169963.2,1,580
15647301,Alemanha,Feminino,45,3,143734.01,2,Sim,96404.38,0,549
15642885,França,Masculino,30,8,0,2,Sim,199644.2,0,792
15656426,França,Feminino,42,3,0,2,Não,82565.01,0,713
15582841,França,Masculino,29,8,0,2,Não,34747.43,0,600
15753079,França,Masculino,41,5,0,3,Não,151256.22,0,612
15679429,França,Masculino,32,0,91956.49,1,Sim,59961.81,0,694
15597885,França,Masculino,43,6,0,2,Sim,57675.88,0,772
15783859,França,Feminino,24,3,161884.99,1,Sim,9617.24,0,733
15709511,França,Masculino,43,8,0,2,Sim,100618.17,0,622
15754940,Espanha,Masculino,43,2,85162.26,1,Não,5104.08,1,597
15746422,França,Feminino,38,1,0,1,Sim,45015.38,0,636
15710087,Alemanha,Feminino,54,3,125889.3,3,Sim,96013.5,1,705
15794413,França,Masculino,32,0,0,2,Não,878.87,0,416
15674750,Espanha,Feminino,37,8,0,2,Sim,44215.86,0,481
15670103,França,Feminino,38,5,126645.13,1,Sim,168303.55,0,565
15568487,França,Masculino,35,7,124616.23,1,Sim,69320.97,0,712
15636999,França,Masculino,38,8,0,1,Não,77661.12,1,414
15711314,Espanha,Feminino,45,1,0,1,Não,125939.22,1,589
15660980,Espanha,Masculino,38,6,115702.67,2,Sim,25059.05,0,597
15737792,França,Feminino,31,1,186796.37,1,Não,178252.63,0,818
15757425,França,Feminino,38,1,0,2,Sim,99661.46,0,716
15725094,França,Feminino,37,4,140211.88,1,Sim,93832.33,0,623
15570145,França,Feminino,23,2,0,2,Sim,153983.99,0,763
15750755,Espanha,Feminino,33,8,0,2,Não,156792.89,0,449
15597930,França,Masculino,52,8,59669.43,1,Não,172495.81,1,646
15689692,Alemanha,Masculino,19,3,150348.37,1,Sim,173784.04,0,598
15698816,Espanha,Feminino,33,4,72535.45,1,Sim,103931.49,0,721
15718572,Alemanha,Masculino,57,9,138456.03,2,Sim,103548.25,0,600
15598259,Alemanha,Feminino,41,9,98612.1,1,Sim,151349.35,0,673
15640106,França,Masculino,40,7,124339.9,1,Não,193309.58,0,613
15637366,Alemanha,Feminino,25,5,114268.85,2,Sim,126728.27,0,505
15730540,Espanha,Masculino,45,8,88656.37,2,Sim,116547.31,0,794
15638355,França,Feminino,35,5,126397.66,1,Não,156361.58,1,658
15768600,Alemanha,Masculino,50,9,130023.38,1,Sim,62989.82,1,805
15637993,França,Masculino,36,9,137688.71,1,Sim,46884.1,0,711
15807167,França,Masculino,42,1,146766.72,2,Não,164357.1,0,635
15778157,Espanha,Masculino,27,8,90721.52,2,Sim,109296.18,0,598
15726354,França,Feminino,32,6,123157.95,1,Sim,172531.23,0,688
15750141,Alemanha,Feminino,36,3,65253.07,2,Sim,28737.78,0,721
15672132,França,Feminino,42,7,121453.63,1,Não,46374.64,0,695
15741195,Espanha,Masculino,19,5,0,1,Sim,176903.35,0,613
15804075,Alemanha,Feminino,36,3,91286.51,1,Sim,63085.94,0,628
15645717,França,Masculino,62,2,0,2,Sim,25438.87,0,732
15711287,Espanha,Feminino,35,5,128415.45,1,Sim,142626.49,0,661
15811613,França,Feminino,27,8,0,1,Sim,20066.38,0,588
15788218,Espanha,Feminino,24,9,0,2,Sim,14406.41,0,549
15689980,Espanha,Feminino,36,4,118520.26,1,Não,131173.9,1,725
15663921,França,Masculino,60,7,0,2,Sim,163691.48,0,429
15630698,França,Feminino,55,9,110123.59,1,Não,51548.14,1,745
15683544,Espanha,Masculino,62,3,0,1,Sim,65010.74,0,626
15755416,França,Feminino,27,3,87739.08,1,Sim,123096.56,0,557
15802362,Espanha,Masculino,45,0,0,2,Não,70399.71,0,550
15574142,Alemanha,Feminino,28,2,171932.26,2,Sim,9578.24,0,458
15760427,França,Masculino,40,6,124788.18,1,Sim,65612.12,0,850
15592300,Espanha,Masculino,35,10,59408.63,1,Sim,76773.53,0,543
15677871,França,Masculino,38,9,122570.87,1,Sim,35608.88,0,687
15570086,Alemanha,Masculino,18,9,90544,1,Não,4777.23,0,684
15728542,França,Feminino,71,4,0,2,Sim,107236.87,0,850
15580956,Alemanha,Feminino,43,4,115888.04,1,Sim,117349.19,1,683
15811415,França,Feminino,44,6,134066.1,2,Sim,197572.41,0,691
15598982,Alemanha,Feminino,53,5,98268.84,1,Não,45038.29,1,602
15572631,França,Masculino,25,10,0,1,Não,109895.16,0,609
15746674,França,Feminino,47,7,0,1,Sim,33373.26,1,730
15689081,França,Masculino,29,4,0,1,Sim,76755.99,1,692
15651627,Alemanha,Masculino,39,1,115341.19,1,Sim,107674.3,1,628
15601116,França,Masculino,32,6,0,2,Sim,179093.26,0,686
15766374,Alemanha,Masculino,42,4,119624.6,2,Sim,195978.86,0,632
15716994,Espanha,Masculino,24,3,114739.92,1,Sim,85891.02,1,559
15730759,França,Feminino,27,9,135637,1,Sim,153080.4,1,561
15797900,França,Masculino,56,9,142147.32,1,Não,39488.04,1,517
15594340,França,Masculino,41,4,120243.49,1,Sim,163150.03,1,569
15769955,França,Feminino,40,1,0,2,Não,75762,0,683
15654870,França,Feminino,45,8,0,2,Sim,99251.24,0,759
15614230,França,Feminino,34,3,0,2,Sim,61230.83,0,426
15657214,França,Masculino,74,2,0,2,Não,51554.58,0,601
15600392,França,Feminino,53,8,123845.36,2,Não,170454.93,1,735
15574692,Espanha,Feminino,39,2,0,2,Sim,40721.24,1,667
15663885,França,Masculino,32,5,0,1,Sim,64839.23,0,741
15731519,França,Feminino,30,5,0,2,Sim,143994.86,0,511
15661708,França,Feminino,41,5,0,2,Sim,94170.84,0,508
15812073,França,Feminino,31,7,0,2,Sim,175697.87,0,529
15761149,França,Feminino,44,8,133444.97,1,Não,5708.19,0,673
15712568,Espanha,Masculino,40,10,121355.99,1,Sim,138360.29,0,515
15687153,Alemanha,Masculino,49,8,98649.55,1,Sim,119174.88,1,850
15599386,Alemanha,Masculino,28,5,71097.23,1,Sim,130504.49,0,627
15679804,França,Masculino,36,5,117559.05,2,Sim,111573.3,0,636
15793883,França,Masculino,28,3,0,2,Sim,2305.27,0,798
15748231,Alemanha,Masculino,35,4,95853.39,2,Sim,192933.37,0,700
15742511,França,Masculino,35,3,121030.9,1,Sim,10008.68,0,514
15691627,França,Feminino,37,8,0,1,Sim,16403.41,0,713
15701936,Alemanha,Masculino,28,10,126315.26,1,Sim,32349.29,1,467
15752047,Alemanha,Masculino,33,2,161814.64,2,Sim,169381.9,0,689
15799300,Alemanha,Masculino,31,0,113688.63,1,Sim,33099.41,1,510
15739858,França,Masculino,56,7,0,1,Sim,142400.27,1,618
15696859,França,Masculino,45,10,0,2,Não,172175.9,0,474
15661330,França,Masculino,37,6,0,1,Sim,116141.72,0,754
15797165,França,Masculino,56,9,0,1,Não,85547.33,1,703
15572360,França,Masculino,30,10,57657.49,1,Não,79240.9,0,683
15631512,França,Feminino,26,8,149989.39,1,Sim,42330.58,0,597
15799932,França,Masculino,24,10,0,2,Sim,156906.15,0,812
15794253,Espanha,Feminino,34,6,138190.13,2,Não,146511.2,0,832
15738980,França,Masculino,43,2,0,2,Sim,105568.6,0,506
15783030,França,Feminino,40,7,0,1,Sim,72852.74,1,685
15578865,Alemanha,Feminino,50,5,107959.39,1,Sim,6985.34,1,632
15670163,França,Feminino,27,4,0,2,Não,88751.45,0,666
15570051,Alemanha,Feminino,38,6,179886.41,2,Não,153122.58,0,775
15565701,Espanha,Feminino,39,9,161993.89,1,Não,90212.38,0,698
15593636,França,Feminino,39,4,80293.81,1,Sim,97192.76,0,657
15599440,França,Feminino,34,8,0,2,Sim,53584.03,0,748
15618255,Alemanha,Feminino,56,6,103244.86,2,Sim,143049.72,1,642
15770291,França,Feminino,29,8,0,2,Não,147342.03,0,844
15659002,França,Feminino,45,6,0,2,Não,147184.74,0,766
15579130,Alemanha,Feminino,43,0,118994.84,1,Sim,181499.77,1,708
15742238,Alemanha,Masculino,35,4,136496.12,2,Sim,116672.02,0,705
15692259,França,Feminino,29,9,0,2,Sim,111565.45,0,695
15638068,Espanha,Masculino,32,7,0,2,Sim,67926.18,0,507
15659820,França,Feminino,34,5,0,2,Sim,185561.89,0,614
15673929,França,Masculino,64,4,0,2,Sim,148305.82,0,543
15804787,França,Masculino,75,5,87140.85,1,Sim,39351.64,0,562
15753888,Espanha,Feminino,62,8,108004.64,1,Sim,23386.77,1,607
