id_cliente,pais,genero,idade,anos_cliente,saldo_conta,numero_produtos,cartao_credito,salario_estimado,saiu,escore_credito
15710743,França,Masculino,47,0,0,1,Sim,133831.37,1,621
15733429,Alemanha,Masculino,34,8,120018.86,2,Sim,343.38,0,520
15577078,Espanha,Masculino,38,6,0,1,Sim,152880.07,1,539
15747980,Espanha,Masculino,38,6,146282.79,2,Sim,198516.2,0,737
15724443,Alemanha,Feminino,29,3,122084.63,1,Não,82824.08,0,703
15581840,França,Masculino,33,8,0,2,Sim,138504.28,0,626
15772262,Alemanha,Masculino,37,9,110483.86,1,Sim,127394.67,0,545
15750684,França,Feminino,42,4,0,1,Sim,28465.86,1,719
15573309,Espanha,Feminino,48,2,0,2,Sim,95794.98,0,626
15687477,Alemanha,Masculino,28,5,185013.02,1,Sim,16481.12,0,594
15757408,Espanha,Masculino,38,3,250898.09,3,Não,81054,1,655
15689168,Espanha,Masculino,37,1,143407.29,2,Não,84402.46,0,531
15659931,Alemanha,Feminino,55,1,123378.2,1,Sim,81431.99,1,637
15686255,Alemanha,Masculino,35,6,101744.84,1,Não,85185.44,0,738
15671609,França,Masculino,44,7,0,2,Sim,23425.78,0,701
15588219,França,Feminino,38,1,106871.81,2,Sim,29333.01,0,850
15616931,França,Masculino,41,8,102768.42,1,Sim,55663.85,0,653
15758372,França,Masculino,18,7,0,2,Sim,55753.12,1,674
15612109,França,Masculino,38,9,122334.26,2,Sim,181507.44,0,819
15811842,Espanha,Masculino,26,7,0,2,Sim,6656.64,0,630
15588614,França,Masculino,57,7,0,1,Sim,159475.08,1,753
15762138,França,Masculino,42,5,0,2,Sim,178504.29,0,608
15685706,França,Feminino,40,7,118991.79,1,Sim,156048.64,0,731
15586821,França,Masculino,28,5,0,2,Não,19653.08,0,727
15793842,França,Feminino,34,2,76322.69,1,Sim,128136.29,0,700
15621629,Alemanha,Masculino,43,8,81844.91,2,Sim,35908.46,0,773
15651585,Alemanha,Masculino,35,2,117212.18,1,Sim,83052.03,0,661
15633108,França,Masculino,26,4,139848.17,1,Sim,164696.27,0,646
15704746,Espanha,Masculino,35,2,167455.66,2,Sim,55324.49,0,699
15791700,Alemanha,Masculino,47,2,118079.47,4,Sim,143007.49,1,773
15641114,França,Masculino,37,8,130091.5,1,Sim,120031.29,0,701
15672598,Espanha,Masculino,30,9,111927.45,1,Sim,175795.87,0,613
15762803,França,Masculino,31,3,0,2,Sim,15360.91,0,509
15812982,Espanha,Masculino,38,2,0,1,Não,168460.12,0,509
15731507,França,Feminino,33,1,188285.68,1,Não,58363.94,0,456
15641850,França,Masculino,40,0,98241.04,1,Sim,110887.14,0,717
15627484,França,Feminino,47,5,113328.93,1,Sim,124170.9,0,686
15691723,Espanha,Masculino,55,9,99685.06,1,Sim,114474.98,0,631
15808784,França,Masculino,28,2,163569.61,2,Sim,154559.28,0,835
15681506,Espanha,Masculino,43,1,0,2,Sim,197916.43,0,478
15698349,Espanha,Feminino,35,4,0,2,Sim,159676.55,0,686
15734628,França,Feminino,35,5,0,2,Sim,101192.08,0,623
15666823,França,Masculino,39,4,0,2,Sim,197226.32,0,425
15808044,França,Feminino,65,9,106804.26,3,Sim,107890.69,1,580
15667620,França,Feminino,43,6,0,2,Sim,65731.53,0,732
15582960,França,Feminino,33,5,125827.43,1,Não,145698.73,0,473
15590730,Espanha,Masculino,34,9,0,2,Sim,50046.25,0,745
15642787,França,Masculino,37,1,133043.66,1,Não,111243.09,0,572
15789097,França,Masculino,48,8,0,2,Não,44965.54,1,644
15801265,Espanha,Feminino,45,0,57784.22,1,Sim,197804,1,689
15664543,França,Masculino,40,7,0,1,Não,152876.13,1,699
15797595,França,Feminino,40,9,131569.63,1,Sim,103970.58,0,709
15700353,França,Feminino,37,6,0,2,Sim,51229.17,0,662
15709928,Espanha,Feminino,41,1,0,2,Sim,3414.72,0,567
15612193,Espanha,Masculino,29,10,115545.33,2,Sim,148256.43,0,762
15762984,Espanha,Masculino,35,7,0,2,Não,122899.01,0,648
15613713,França,Masculino,30,5,44928.88,1,Sim,10771.46,0,644
15616380,Espanha,Feminino,37,1,0,2,Não,7455.2,0,803
15735388,França,Feminino,25,7,108664.85,2,Sim,190011.85,0,717
15788535,Espanha,Masculino,44,5,0,1,Sim,128046.98,0,593
15787907,Alemanha,Feminino,42,5,137227.04,3,Sim,149097.38,1,719
15813144,França,Feminino,26,7,92606.86,2,Sim,192709.69,0,554
15644896,Alemanha,Masculino,32,3,108586.86,1,Sim,182355.21,0,663
15769312,Espanha,Masculino,48,10,0,2,Sim,185094.48,0,557
15708212,Espanha,Feminino,54,7,118241.02,1,Sim,172586.89,1,648
15625904,França,Masculino,26,9,74681.9,2,Não,31231.35,0,624
15654463,França,Masculino,34,4,0,2,Sim,141582.66,0,841
15774151,Espanha,Feminino,41,7,179915.85,1,Não,14666.35,1,614
15693259,França,Masculino,30,1,128207.23,1,Sim,55400.17,0,676
15758531,França,Feminino,40,10,0,2,Sim,154189.08,0,732
15599251,Alemanha,Masculino,32,7,184715.86,2,Sim,113781.99,0,602
15732476,França,Feminino,27,3,0,2,Não,125698.97,0,600
15735522,Alemanha,Masculino,37,2,145610.07,2,Não,186300.59,0,654
15707120,França,Masculino,46,9,117640.39,1,Sim,88920.68,0,850
15722765,Espanha,Feminino,57,0,136820.99,1,Não,108528.74,0,580
15574842,Alemanha,Feminino,25,2,158266.42,3,Sim,199357.24,0,653
15759038,França,Feminino,41,3,141806.46,1,Sim,102921.17,0,793
15661821,Alemanha,Feminino,49,5,132571.67,1,Sim,31686.33,1,798
15718153,Espanha,Feminino,74,6,128917.84,1,Sim,48244.64,0,759
15706587,França,Masculino,57,0,0,2,Não,116781.71,0,560
15572461,Alemanha,Feminino,29,4,102714.65,2,Não,21170.81,0,663
15606507,França,Masculino,24,5,0,2,Sim,27513.47,0,555
15578825,França,Feminino,29,0,139994.66,1,Sim,17744.72,0,734
15756920,França,Masculino,63,9,70655.48,1,Não,78955.8,1,576
15726403,Alemanha,Masculino,41,1,129901.21,1,Sim,26025.6,1,660
15592765,França,Masculino,40,8,125470.81,1,Sim,174536.17,0,637
15719809,Alemanha,Masculino,32,3,145166.09,2,Não,111421.45,0,516
15742210,França,Masculino,38,9,65962.63,1,Sim,100950.48,0,700
15623196,França,Masculino,38,6,149238.97,1,Sim,97825.23,0,686
15661219,França,Masculino,32,10,0,2,Sim,103287.62,0,627
15672610,Espanha,Masculino,40,4,118628.8,1,Não,91973.63,0,567
15764174,Espanha,Feminino,26,4,0,2,Sim,179780.74,0,612
15715920,Espanha,Masculino,23,10,98052.66,1,Sim,142587.32,0,782
15748123,França,Masculino,20,3,0,2,Sim,149613.77,0,613
15713378,França,Masculino,38,10,0,2,Não,53311.78,0,711
15753370,Alemanha,Feminino,38,5,114753.76,1,Sim,107665.02,0,691
15782659,França,Masculino,32,0,0,1,Sim,109523.88,0,527
15583364,França,Feminino,32,6,111871.93,1,Não,112132.86,0,476
15625942,Espanha,Feminino,45,0,0,2,Não,113645.4,0,619
15693267,Alemanha,Feminino,34,7,121063.85,1,Sim,56984.58,0,679
15726490,Espanha,Masculino,52,4,0,1,Sim,52759.82,1,782
15654106,França,Masculino,26,8,149542.52,2,Não,197911.52,0,604
15621653,França,Feminino,29,10,87946.39,1,Sim,182531.74,0,716
15569571,Alemanha,Feminino,46,6,87361.02,2,Sim,120376.87,1,584
15679770,França,Feminino,61,3,131583.59,4,Não,66238.23,1,611
15709487,Alemanha,Masculino,34,5,80242.37,2,Não,56780.97,0,668
15634772,Espanha,Feminino,59,0,122661.39,1,Não,84803.76,0,682
15631310,França,Feminino,53,3,0,1,Sim,91406.62,0,537
15771540,França,Masculino,38,9,148912.44,1,Sim,80416.16,0,755
15714634,França,Masculino,26,4,89900.24,2,Sim,175477.03,0,837
15727021,Alemanha,Feminino,30,8,119027.28,2,Sim,137903.54,0,727
15775905,Alemanha,Feminino,47,6,130024.87,1,Sim,45750.21,1,612
15634719,França,Masculino,31,0,0,2,Sim,183038.33,0,704
15710450,Espanha,Masculino,22,7,120811.89,1,Sim,185510.34,0,848
15790846,Alemanha,Masculino,38,2,148430.55,1,Sim,56055.72,0,634
15616700,Espanha,Feminino,41,9,0,2,Sim,155786.39,0,622
15643752,França,Masculino,25,5,116160.23,1,Sim,13411.67,0,540
15733768,França,Masculino,32,1,0,1,Sim,101986.16,0,600
15729412,França,Masculino,38,4,107192.38,1,Sim,15669.17,0,682
15788946,Espanha,Feminino,29,3,116805.82,1,Não,4092.75,0,605
15600879,Alemanha,Feminino,36,3,157780.93,2,Sim,6089.13,0,554
15716000,Espanha,Masculino,48,2,0,2,Sim,7919.08,0,638
15612615,França,Feminino,37,6,0,2,Sim,86242.18,0,616
15643658,Alemanha,Masculino,53,2,94078.97,2,Sim,36980.54,0,850
15815490,Alemanha,Masculino,40,2,164948.98,3,Não,177028,1,670
15679410,França,Feminino,62,4,140549.4,1,Sim,30990.16,1,729
15688409,França,Feminino,28,2,191864.51,1,Sim,108457.99,1,742
15591577,França,Masculino,35,3,146311.58,1,Sim,105443.47,0,584
15630920,França,Masculino,34,2,154485.74,2,Não,78560.64,0,724
15756472,França,Masculino,25,7,108396.67,1,Sim,128276.95,0,804
15682890,Alemanha,Masculino,38,5,65095.41,2,Sim,140197.42,0,745
15618765,Alemanha,Feminino,42,0,99948.45,1,Não,97338.62,0,530
15721585,Alemanha,Masculino,29,3,113146.98,2,Não,124749.08,0,628
15639946,Alemanha,Feminino,39,8,162532.14,3,Sim,36051.46,1,597
15627352,Alemanha,Masculino,46,7,110356.42,1,Sim,4969.13,1,459
15667190,Espanha,Feminino,21,1,85818.18,1,Sim,133102.3,0,630
15766869,Alemanha,Masculino,37,1,89696.84,2,Sim,193179.88,0,634
15701318,Espanha,Masculino,67,9,148564.66,1,Não,87236.4,0,763
15576824,Alemanha,Feminino,44,3,111760.4,3,Sim,104722.47,1,564
15681550,França,Feminino,41,8,121558.46,1,Sim,598.8,0,614
15712584,França,Feminino,33,7,0,2,Sim,88187.81,0,670
15641480,França,Masculino,32,5,131354.25,1,Sim,125256.53,0,571
15618225,Alemanha,Masculino,36,8,116993.43,2,Sim,168816.22,0,741
15662098,Espanha,Masculino,41,3,128808.65,3,Não,113677.53,1,650
15658889,França,Masculino,22,4,136444.25,1,Sim,51980.25,1,689
15747265,Alemanha,Feminino,27,10,171283.91,1,Sim,84136.12,0,598
15713379,França,Masculino,26,4,0,2,Sim,197594.34,0,669
15781702,Alemanha,Masculino,38,9,111347.37,2,Não,194872.97,0,733
15775234,França,Masculino,24,8,0,2,Não,92612.88,0,646
15659475,França,Feminino,33,6,135703.59,2,Não,74850.84,0,597
15771417,França,Masculino,43,7,132412.38,1,Não,69584.3,1,640
15700487,França,Masculino,46,6,118022.06,3,Sim,162643.15,1,805
15726589,Alemanha,Masculino,39,1,82531.11,1,Sim,114092.52,0,540
15595883,Alemanha,Masculino,39,4,127278.31,1,Sim,16150.34,0,540
15596060,Espanha,Masculino,29,8,127864.26,1,Sim,46677.9,0,498
15615991,França,Masculino,42,7,99263.09,1,Sim,67607.9,0,654
15600934,França,Feminino,52,7,125095.94,1,Sim,171189.83,1,758
15643496,França,Feminino,34,5,74197.38,2,Sim,96875.52,0,730
15649124,França,Masculino,30,9,121535.18,1,Não,40313.47,0,850
15646196,Espanha,Feminino,36,2,155180.56,2,Não,169415.54,0,850
15748473,França,Masculino,38,5,0,2,Sim,66256.27,0,801
15757521,França,Masculino,35,2,132164.26,1,Não,164815.59,0,606
15813067,Alemanha,Feminino,45,3,110219.14,1,Sim,43046.7,1,432
15631848,França,Feminino,26,9,121508.28,1,Sim,146785.44,0,727
15594084,França,Masculino,22,9,0,2,Sim,74405.34,0,524
15798824,Espanha,Masculino,38,0,92674.94,2,Sim,3647.57,0,671
15671591,Espanha,Masculino,52,3,96196.24,4,Sim,198874.52,1,439
15641640,Espanha,Feminino,33,7,173331.52,1,Sim,150452.88,0,545
15606836,França,Feminino,33,2,94493.03,1,Não,101866.39,0,782
15606274,Alemanha,Masculino,38,6,63176.44,2,Sim,14466.08,0,594
15704987,França,Feminino,52,8,49113.75,1,Sim,41858.43,0,649
15733883,França,Masculino,28,7,0,2,Não,58595.64,0,604
15776733,Alemanha,Feminino,37,7,124513.66,2,Sim,158610.89,0,638
15671766,França,Masculino,44,10,118577.24,1,Sim,31448.52,0,599
15727696,França,Masculino,42,1,147249.29,2,Sim,63023.02,0,592
15793813,França,Masculino,36,7,103688.19,1,Não,118971.74,0,774
15744919,Espanha,Feminino,37,0,152760.24,1,Sim,48990.5,0,734
15814004,França,Masculino,29,2,0,2,Não,98320.27,0,589
15673619,França,Masculino,25,9,162560.32,1,Sim,64129.03,0,530
15605000,França,Masculino,38,9,140278.99,3,Sim,171457.06,1,550
15679760,França,Masculino,46,1,115764.32,2,Não,102950.79,0,721
15726358,França,Masculino,34,7,0,2,Não,130686.59,0,681
15746737,Alemanha,Masculino,59,9,69129.59,1,Sim,170705.53,0,565
15774179,França,Masculino,37,6,0,2,Sim,126477.41,0,487
15667265,França,Masculino,39,4,121404.64,1,Sim,159618.17,0,729
15595917,França,Feminino,35,1,102097.33,1,Não,168285.85,0,580
15668385,França,Masculino,40,1,154863.15,1,Sim,138052.51,0,642
15663939,Alemanha,Masculino,35,8,138782.76,1,Sim,186118.93,0,523
15809823,Alemanha,Masculino,19,2,125860.2,1,Não,129690.5,0,491
15766289,França,Masculino,47,5,142669.93,2,Sim,162760.96,0,751
15665416,França,Masculino,62,10,119096.55,1,Não,116977.89,0,779
15660200,França,Masculino,31,1,0,2,Sim,185105.44,0,551
15689237,França,Feminino,27,4,0,2,Sim,122642.09,0,471
15724423,França,Feminino,38,6,107193.82,2,Não,38962.94,0,571
15675185,Alemanha,Feminino,48,2,108128.96,2,Sim,103944.37,0,697
15610403,França,Masculino,43,1,106086.42,2,Sim,26900.63,0,659
15762605,França,Masculino,58,1,104796.54,1,Sim,154181.41,0,685
15579781,Alemanha,Masculino,31,10,138653.51,1,Sim,190803.37,0,806
15570932,França,Masculino,43,7,137780.74,2,Sim,119100.05,1,666
15644296,França,Feminino,30,8,105209.54,1,Sim,1852.58,0,740
15594577,França,Masculino,35,10,0,2,Sim,192751.18,0,556
15730448,Alemanha,Masculino,25,5,62482.95,1,Sim,102758.43,0,538
15708228,Alemanha,Masculino,30,3,134366.42,1,Sim,68343.53,0,476
15708196,Espanha,Masculino,60,8,88786.81,1,Sim,196858.4,0,696
15622478,França,Feminino,40,7,105061.74,3,Sim,107815.31,1,698
15666675,França,Feminino,39,7,155062.8,1,Sim,16460.77,0,753
15663161,Alemanha,Feminino,51,5,143139.87,1,Não,47795.43,1,680
15795224,França,Masculino,39,6,178585.46,1,Sim,67131.3,1,760
15660541,França,Masculino,34,5,127900.03,1,Sim,101737.8,0,694
15772073,França,Masculino,48,10,0,1,Sim,140173.17,1,664
15638003,Espanha,Masculino,55,1,81370.07,1,Não,181534.04,0,648
15794493,Espanha,Masculino,32,7,0,2,Sim,24267.28,0,641
15811177,França,Feminino,31,3,167949.48,1,Sim,143162.34,0,643
15600379,Espanha,Masculino,34,7,86656.13,1,Não,59890.29,0,608
15791373,Alemanha,Feminino,35,2,80931.75,1,Não,12639.67,1,850
15589449,França,Feminino,56,3,0,3,Sim,94248.16,1,815
15727467,França,Feminino,27,3,0,2,Sim,141449.86,0,485
15609669,França,Feminino,39,4,109949.39,2,Sim,41268.65,0,542
15685536,França,Feminino,34,5,0,2,Sim,1351.41,0,552
15596522,França,Feminino,42,2,0,2,Sim,145222.93,0,692
15566689,Espanha,Masculino,66,8,0,2,Sim,116747.62,0,554
15774872,França,Masculino,36,10,0,2,Sim,136349.55,0,663
15674331,Alemanha,Masculino,30,7,132174.41,2,Não,93767.03,0,576
15785170,Alemanha,Feminino,32,0,116968.91,1,Não,175094.62,0,850
15693264,França,Feminino,29,10,0,2,Sim,111285.85,0,583
15589715,França,Feminino,66,5,0,1,Sim,49553.38,1,584
15769902,França,Feminino,33,6,0,2,Sim,98015.85,0,679
15814553,França,Feminino,34,5,68999.66,2,Sim,66879.27,0,559
15810800,Espanha,Feminino,32,0,0,1,Sim,72873.33,0,673
15776844,Espanha,Feminino,19,6,0,2,Sim,55500.17,0,762
15729908,França,Feminino,36,10,0,1,Não,120694.35,0,411
15721835,Espanha,Masculino,25,7,0,1,Sim,89666.28,0,791
15591279,França,Masculino,37,3,80387.81,1,Não,77272.62,0,734
15778830,França,Masculino,31,2,0,2,Sim,173240.52,0,841
15624755,Alemanha,Feminino,40,3,109628.44,1,Sim,189366.03,0,707
15646091,Espanha,Feminino,43,4,95140.44,2,Sim,123181.44,1,560
15800215,França,Masculino,25,3,0,2,Não,173948.4,0,658
15577806,Alemanha,Feminino,54,1,75900.84,1,Sim,192154.66,0,794
15668521,França,Masculino,37,1,0,2,Sim,82867.55,0,693
15801904,Alemanha,Masculino,28,0,143988,2,Sim,8755.69,1,677
15630113,Espanha,Masculino,35,4,161637.75,1,Sim,20008.46,0,593
15676513,Alemanha,Masculino,35,8,71553.83,1,Sim,177384.45,0,601
15633854,França,Feminino,40,3,0,2,Sim,167889.1,0,654
15746076,Espanha,Masculino,50,3,0,2,Sim,12016.79,0,506
15638988,França,Masculino,54,6,0,2,Sim,94888.6,0,684
15625126,França,Feminino,40,6,0,2,Sim,139356.3,0,629
15740630,Espanha,Feminino,31,1,0,2,Sim,158750.13,0,487
15659325,Espanha,Masculino,40,5,0,2,Sim,175043.69,0,802
15574122,França,Masculino,34,5,129278.43,1,Não,165562.84,0,817
15631305,Espanha,Feminino,28,4,126833.79,2,Sim,60843.09,1,599
15775663,Alemanha,Masculino,53,6,134729.99,2,Sim,132702.64,0,712
15572291,França,Masculino,40,6,132308.22,1,Não,117122.5,0,825
15713621,Alemanha,Masculino,41,10,134318.21,2,Sim,198064.52,0,687
15747878,Espanha,Masculino,60,4,0,1,Sim,51637.67,0,739
15733303,França,Masculino,67,5,0,2,Sim,27330.27,0,630
15643967,França,Feminino,37,4,92208.54,1,Não,197699.8,1,652
15772573,Espanha,Masculino,55,2,103176.62,1,Não,163516.16,0,735
15721582,Alemanha,Feminino,40,4,77270.08,2,Sim,115800.1,1,644
15601184,Espanha,Feminino,26,3,0,2,Sim,155248.62,0,604
15693732,França,Feminino,66,9,0,2,Sim,67622.34,0,775
15724863,Espanha,Feminino,55,4,91893.32,1,Sim,144870.28,1,420
15668460,França,Masculino,29,6,0,2,Sim,2797.27,0,466
15793196,França,Masculino,41,9,0,2,Não,190294.12,0,759
15611800,França,Feminino,62,7,125163.62,2,Sim,151411.5,0,624
15684103,França,Feminino,26,10,0,2,Sim,138423.1,0,674
15654519,França,Masculino,31,1,0,2,Sim,3148.2,0,680
15660147,Espanha,Masculino,32,8,46161.18,1,Sim,79577.4,0,493
15715079,França,Masculino,41,9,117221.15,1,Sim,168280.95,0,465
15780925,França,Masculino,37,1,177069.24,2,Sim,96088.54,0,625
15688193,França,Masculino,36,3,61636.97,1,Não,107787.42,0,468
15778219,França,Masculino,26,5,0,1,Sim,20510.79,0,790
15719090,Alemanha,Feminino,34,4,89437.03,1,Sim,189540.95,0,676
15735632,França,Masculino,41,8,0,1,Sim,63736.17,0,571
15801699,Espanha,Masculino,43,5,0,2,Sim,35687.43,0,436
15764654,França,Masculino,37,9,87374.88,2,Sim,247.36,0,649
15612092,Alemanha,Masculino,32,8,105397.8,1,Sim,78111.84,1,646
15700864,França,Feminino,21,0,0,2,Sim,116106.52,0,607
15769586,França,Feminino,49,1,0,2,Sim,119087.25,0,820
15743582,França,Feminino,27,3,107375.82,1,Sim,62703.38,0,632
15761692,França,Masculino,40,9,122417.17,2,Não,190882.69,0,594
15630661,Espanha,Feminino,25,10,75212.28,1,Sim,58965.04,0,614
15705001,Espanha,Feminino,35,3,83286.56,1,Sim,125553.52,0,587
15809817,Espanha,Masculino,43,10,0,2,Não,53478.02,0,593
15809137,França,Masculino,29,6,0,1,Não,198376.02,1,453
15759566,França,Masculino,74,10,0,2,Sim,53949.98,0,617
15675675,França,Feminino,32,5,106290.64,1,Sim,121982.73,0,850
15806511,Espanha,Masculino,45,10,0,2,Não,90977.48,0,445
15674727,França,Feminino,42,5,147531.82,1,Sim,38819.45,0,777
15632551,Alemanha,Masculino,31,4,77743.01,2,Sim,75335.68,0,625
15653251,França,Feminino,84,8,87873.39,1,Não,188484.52,1,408
15632324,França,Masculino,59,7,0,2,Sim,162347.05,0,602
15641359,Espanha,Feminino,35,6,0,2,Não,2423.9,1,662
15626612,Espanha,Masculino,40,4,104784.23,1,Sim,135163.76,1,741
15651823,França,Feminino,60,6,147751.75,1,Sim,88206.04,1,590
15598700,Espanha,Feminino,30,5,0,2,Não,157888.5,0,676
15672970,Espanha,Masculino,20,3,0,2,Não,150465.93,0,714
15635285,França,Masculino,28,8,0,2,Sim,91055.27,0,647
15670943,Alemanha,Masculino,31,9,182275.23,2,Sim,190631.23,0,778
15773221,Espanha,Masculino,43,8,79757.21,1,Sim,135650.72,1,577
15664227,Alemanha,Masculino,28,8,53053.76,1,Não,24577.34,0,506
15741745,França,Masculino,28,7,120911.75,2,Sim,131249.46,0,757
15652626,França,Masculino,55,4,115285.85,1,Sim,140126.17,0,826
15571958,Espanha,Masculino,40,3,221532.8,1,Sim,171867.08,0,489
15632079,Alemanha,Feminino,37,8,156282.79,1,Sim,45985.52,0,720
15772528,França,Feminino,47,7,121376.15,2,Sim,54473.6,1,750
15711716,França,Feminino,56,1,131368.3,1,Sim,106918.67,1,580
15750867,Alemanha,Feminino,46,8,92060.06,1,Sim,147222.95,1,489
15684696,Espanha,Feminino,26,3,116576.45,1,Sim,157567.37,0,560
15629846,Alemanha,Feminino,47,8,143001.5,2,Sim,108977.5,0,827
15674442,França,Masculino,23,7,157761.56,1,Não,147759.84,0,681
15569572,França,Masculino,42,6,0,2,Sim,106197.44,0,778
15626233,França,Feminino,32,3,0,2,Sim,151978.36,0,593
15691703,França,Masculino,47,8,105792.49,1,Não,67830.2,1,545
15660809,França,Masculino,28,4,0,2,Sim,12409.01,0,850
15706904,França,Masculino,43,6,113882.31,1,Sim,74564.41,0,750
15796480,França,Feminino,31,2,0,2,Não,145411.39,0,687
15609458,França,Masculino,30,10,69413.44,1,Sim,74637.57,0,797
15593897,Espanha,Masculino,25,7,160599.06,2,Sim,28391.52,0,650
15654959,Espanha,Masculino,67,6,158719.57,1,Sim,118607.4,0,670
15760244,França,Feminino,76,5,160979.68,1,Não,13848.58,0,590
15609704,França,Feminino,33,4,0,1,Sim,79304.38,1,608
15757628,França,Masculino,40,10,112896.86,1,Sim,121402.53,0,571
15565796,Alemanha,Masculino,48,10,96048.55,1,Sim,74510.65,0,745
15747345,França,Feminino,22,6,118064.93,2,Sim,195424.01,0,678
15698335,França,Feminino,73,8,0,1,Sim,34595.58,0,504
15812616,França,Feminino,49,10,0,1,Sim,82967.97,1,707
15815428,França,Masculino,34,3,105057.33,1,Sim,9217.92,0,823
15626474,França,Feminino,31,1,0,2,Sim,4802.25,0,686
15768367,França,Feminino,27,7,186558.55,1,Sim,175071.29,1,781
15759274,França,Feminino,32,10,0,1,Sim,151815.76,0,447
15607748,Alemanha,Masculino,37,8,108432.88,2,Sim,14865.05,0,498
15813697,Alemanha,Feminino,44,2,120702.67,2,Sim,98175.74,0,498
15678944,Alemanha,Feminino,32,6,130935.56,1,Sim,9241.83,1,655
15718507,Alemanha,Masculino,37,3,116509.99,1,Sim,149517.71,1,647
15645835,França,Masculino,32,9,0,2,Sim,55724.24,0,605
15738166,França,Feminino,39,10,86546.29,1,Não,131768.98,0,596
15793042,França,Masculino,39,2,129669.32,2,Sim,82774.07,0,629
15688337,França,Masculino,40,9,118129.87,1,Sim,160277.65,0,721
15734970,Espanha,Masculino,38,7,86824.09,1,Não,175905.97,0,835
15773868,Alemanha,Feminino,37,3,125734.2,2,Sim,134625.09,1,653
15615820,França,Masculino,49,8,103302.37,1,Sim,50974.57,0,837
15663263,França,Masculino,47,5,156265.31,2,Não,1055.66,0,698
15709004,Alemanha,Masculino,22,5,93547.23,2,Não,961.57,0,528
15658486,Espanha,Feminino,59,3,148021.12,1,Sim,74878.22,0,579
15765415,Espanha,Feminino,45,4,89122.3,1,Sim,199256.98,0,609
15669887,França,Feminino,51,3,0,1,Sim,69101.23,1,839
15685314,França,Feminino,28,2,0,2,Sim,38773.74,0,850
15760825,França,Feminino,40,1,0,2,Sim,123207.17,0,604
15670562,França,Masculino,30,3,101140.76,1,Sim,50906.65,0,470
15790267,França,Feminino,40,7,141267.67,1,Não,177397.49,0,625
15585823,França,Masculino,31,8,128131.73,1,Sim,96131.47,0,627
15744200,França,Feminino,36,1,70784.27,1,Sim,30579.82,0,587
15677804,Espanha,Masculino,38,1,0,3,Sim,80178.54,1,783
15736495,França,Masculino,34,8,114088.32,1,Sim,92794.61,0,712
15580935,Alemanha,Masculino,33,9,135962.4,2,Sim,121747.96,0,687
15658449,França,Masculino,45,9,43134.65,1,Não,77330.35,0,695
15645095,França,Feminino,28,3,0,1,Sim,51536.99,0,674
15808960,Alemanha,Masculino,40,5,108197.11,2,Sim,49722.34,0,620
15656840,França,Feminino,29,6,104450.86,1,Sim,37160.28,0,547
15659149,França,Masculino,39,2,0,2,Sim,197923.05,0,530
15585490,França,Feminino,34,4,0,1,Não,65166.6,0,746
15662091,Espanha,Masculino,21,7,116099.82,1,Sim,148087.62,0,570
15624186,Alemanha,Feminino,25,5,123616.43,1,Não,132959.33,0,813
15805151,Alemanha,Masculino,31,2,89558.39,2,Sim,4441.54,0,565
15653222,Alemanha,Feminino,32,6,131938.92,2,Sim,1795.93,0,526
15576094,França,Masculino,71,0,0,2,Não,29837.65,0,743
15719579,Alemanha,Feminino,33,9,84521.48,2,Não,198017.05,0,670
15767894,França,Feminino,21,9,0,2,Não,139259.54,0,741
15666884,Alemanha,Feminino,41,5,82161.7,2,Sim,187776.49,0,508
15710527,França,Feminino,35,4,0,1,Sim,119565.34,0,782
15732266,Alemanha,Masculino,53,5,127997.83,1,Sim,165378.66,1,553
15640258,França,Feminino,50,6,94238.75,2,Sim,50664.07,1,685
15620268,Alemanha,Masculino,43,3,212696.32,1,Sim,115268.86,0,634
15581280,Alemanha,Masculino,29,6,92887.13,1,Sim,69578.49,0,714
15658548,Alemanha,Feminino,36,6,144773.29,2,Sim,53217.3,0,646
15626008,Alemanha,Feminino,52,9,111973.97,1,Sim,162756.29,1,622
15633546,Espanha,Feminino,33,3,124832.51,1,Sim,195877.06,0,652
15775892,Espanha,Feminino,23,8,85600.08,1,Não,134077.71,0,748
15786643,França,Masculino,32,10,0,2,Sim,116052.92,0,602
15634310,França,Masculino,30,6,0,2,Sim,180598.86,0,509
15668695,França,Feminino,22,5,89492.62,1,Não,42934.43,0,536
15794345,Espanha,Masculino,38,8,0,2,Não,46635.11,0,706
15726484,França,Masculino,37,7,141546.35,1,Sim,124830.11,0,633
15779414,Espanha,Masculino,40,3,153639.11,1,Sim,138351.68,0,696
15718789,França,Masculino,30,5,0,2,Sim,75786.55,0,604
15600692,França,Masculino,38,5,0,2,Sim,163185.76,0,520
15677052,França,Feminino,59,2,0,2,Sim,126160.24,1,589
15612505,Espanha,Masculino,45,3,100212.13,1,Sim,152577.62,0,835
15690209,Alemanha,Feminino,32,3,104857.19,2,Sim,114149.8,0,715
15697100,Alemanha,Feminino,48,6,108736.52,1,Sim,184564.67,1,772
15640034,França,Masculino,42,2,139561.46,1,Sim,43435.43,1,551
15738516,Espanha,Feminino,36,5,0,1,Sim,17696.22,0,687
15575691,França,Feminino,58,5,0,2,Não,49848.86,0,689
15741865,França,Feminino,38,9,153166.17,1,Sim,93261.69,0,810
